date,w_SPY,w_TLT,w_GLD,w_PDBC
2021-11-10,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-11,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-12,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-15,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-16,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-17,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-18,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-19,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-22,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-23,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-24,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-26,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-29,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-11-30,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-12-01,0.822693700853492,0.2680133576163415,0.2347945379067072,0.17449840362345923
2021-12-02,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-03,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-06,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-07,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-08,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-09,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-10,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-13,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-14,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-15,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-16,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-17,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-20,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-21,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-22,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-23,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-27,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-28,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-29,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-30,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2021-12-31,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-03,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-04,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-05,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-06,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-07,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-10,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-11,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-12,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-13,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-14,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-18,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-19,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-20,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-21,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-24,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-25,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-26,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-27,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-28,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-01-31,0.8603663459283415,0.24775295583262824,0.26588415171643953,0.12599654652259076
2022-02-01,0.31357373672852606,0.3340853357243767,0.235388276175469,0.11695265137162825
2022-02-02,0.31357373672852606,0.3340853357243767,0.235388276175469,0.11695265137162825
2022-02-03,0.31357373672852606,0.3340853357243767,0.235388276175469,0.11695265137162825
2022-02-04,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-07,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-08,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-09,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-10,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-11,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-14,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-15,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-16,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-17,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-18,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-22,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-23,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-24,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-25,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-02-28,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-01,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-02,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-03,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-04,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-07,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-08,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-09,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-10,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-11,0.6182022844696581,0.3219330517426011,0.28387366615199666,0.2759909976357441
2022-03-14,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503
2022-03-15,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503
2022-03-16,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503
2022-03-17,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503
2022-03-18,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503
2022-03-21,0.3279600905476454,0.37953365007469236,0.22628719252307267,0.05619217609508503
2022-03-22,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-03-23,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-03-24,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-03-25,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-03-28,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-03-29,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-03-30,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-03-31,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
2022-04-01,0.6170622310128159,0.2942867472387055,0.22507288251195207,0.1067858897847697
