date,nav
2017-04-10,109.88616560996297
2017-04-11,110.37700652208257
2017-04-12,110.21982771569179
2017-04-13,109.86522031913493
2017-04-17,110.46986701614732
2017-04-18,110.51278519802356
2017-04-19,109.64270903844832
2017-04-20,110.25965657168247
2017-04-21,109.80309478562309
2017-04-24,110.48781747503932
2017-04-25,110.65686704776061
2017-04-26,110.65794146081119
2017-04-27,110.52413318065237
2017-04-28,110.47083121813677
2017-05-01,110.28065615487405
2017-05-02,110.19873462268822
2017-05-03,109.75434932252622
2017-05-04,108.93502580256107
2017-05-05,109.69474947571499
2017-05-08,109.39097847271015
2017-05-09,109.07389611974676
2017-05-10,109.54935055885723
2017-05-11,109.5676593349925
2017-05-12,109.6671276428878
2017-05-15,110.34329942133529
2017-05-16,110.4344888825314
2017-05-17,109.66096267504996
2017-05-18,109.83937934960812
2017-05-19,111.0650143475571
2017-05-22,111.73498630782579
2017-05-23,111.54837718220197
2017-05-24,111.96784382833307
2017-05-25,111.89265704900434
2017-05-26,112.3248280660082
2017-05-30,112.08889200034794
2017-05-31,111.93858945010123
2017-06-01,112.5927478684528
2017-06-02,113.31705035639416
2017-06-05,112.9405897540839
2017-06-06,113.21584650966264
2017-06-07,112.75860115872322
2017-06-08,112.65633945491632
2017-06-09,112.34522314340376
2017-06-12,112.12354701836604
2017-06-13,112.7107455875151
2017-06-14,112.48225175745482
2017-06-15,112.2124532158234
2017-06-16,112.40839868906379
2017-06-19,112.82406317221992
2017-06-20,112.16578523667094
2017-06-21,111.96076931126154
2017-06-22,112.15593762187821
2017-06-23,112.41456859408827
2017-06-26,112.46972011797996
2017-06-27,111.69829111083116
2017-06-28,112.6528339882416
2017-06-29,111.58458511263441
2017-06-30,112.0994374157366
2017-07-03,112.0021409132813
2017-07-05,111.94367308664275
2017-07-06,110.91830734505649
2017-07-07,110.9144221129789
2017-07-10,111.22186038033844
2017-07-11,111.4401876237167
2017-07-12,112.35184212864696
2017-07-13,112.27808682109921
2017-07-14,113.1614989747471
2017-07-17,113.26542067822837
2017-07-18,113.82409890577615
2017-07-19,114.56373036931129
2017-07-20,114.68785948715161
2017-07-21,114.59184709401065
2017-07-24,114.50083776099116
2017-07-25,114.577384522756
2017-07-26,115.02572855748838
2017-07-27,114.92617686036999
2017-07-28,115.25654689881554
2017-07-31,115.38737805920276
2017-08-01,115.54070141746803
2017-08-02,115.60021826502353
2017-08-03,115.6112502235423
2017-08-04,115.41100338233747
2017-08-07,115.70078766282232
2017-08-08,115.39478733318519
2017-08-09,115.97390803422569
2017-08-10,114.62258511669371
2017-08-11,115.00405134413892
2017-08-14,115.41409126365265
2017-08-15,115.00876680160135
2017-08-16,115.40563064164083
2017-08-17,114.21761866882139
2017-08-18,114.44179235733125
2017-08-21,114.40003417747958
2017-08-22,115.29827604651113
2017-08-23,115.3724143758385
2017-08-24,114.9399898534291
2017-08-25,115.31753843866422
2017-08-28,115.66690143907947
2017-08-29,115.86332247883286
2017-08-30,116.05696214149565
2017-08-31,117.67015979656738
2017-09-01,117.71715460923023
2017-09-05,118.01847397173088
2017-09-06,118.09706910391263
2017-09-07,118.79819811690082
2017-09-08,118.35944531072435
2017-09-11,118.54574189827643
2017-09-12,118.74849060322315
2017-09-13,118.51320502548724
2017-09-14,118.80070105008902
2017-09-15,118.90844597499017
2017-09-18,118.59564816642055
2017-09-19,118.58372627066566
2017-09-20,118.57788519051695
2017-09-21,118.0350856193575
2017-09-22,118.27627320561437
2017-09-25,118.75256934269446
2017-09-26,118.38401268085988
2017-09-27,118.11377403705826
2017-09-28,118.1609006711775
2017-09-29,118.44994379540178
2017-10-02,118.58129410915873
2017-10-03,118.82425208915488
2017-10-04,119.06600905640319
2017-10-05,119.68490891608252
2017-10-06,119.28382147924006
2017-10-09,119.35196884142226
2017-10-10,119.98983179479941
2017-10-11,120.30954469451663
2017-10-12,120.26097794090992
2017-10-13,120.96327619074567
2017-10-16,121.00333335581396
2017-10-17,120.93101414058987
2017-10-18,120.75791871329311
2017-10-19,120.88999750588432
2017-10-20,121.1116923960507
2017-10-23,120.6801903236641
2017-10-24,120.80074960481494
2017-10-25,120.06608027853973
2017-10-26,120.04511651941033
2017-10-27,121.39180728446539
2017-10-30,121.24186444103087
2017-10-31,121.36613245580308
2017-11-01,121.74088097305491
2017-11-02,122.04360655906459
2017-11-03,122.4988994936862
2017-11-06,123.27676787694583
2017-11-07,123.2091107674208
2017-11-08,123.38711632066963
2017-11-09,122.99207379762233
2017-11-10,122.30370803480923
2017-11-13,122.41357604081041
2017-11-14,122.18922350235226
2017-11-15,121.91919227746692
2017-11-16,122.55201073147347
2017-11-17,122.95106712291569
2017-11-20,122.73432039158607
2017-11-21,123.71945370826653
2017-11-22,124.0003739717315
2017-11-24,124.19272669213122
2017-11-27,124.14794908191276
2017-11-28,125.30619462161908
2017-11-29,124.66483592577313
2017-11-30,125.3352453941301
2017-12-01,125.78433750784093
2017-12-04,125.37244975414805
2017-12-05,124.91936441514375
2017-12-06,124.74081352080512
2017-12-07,124.57120574633633
2017-12-08,125.32014096932438
2017-12-11,125.60587235129891
2017-12-12,125.67169553708794
2017-12-13,125.99789754189246
2017-12-14,125.68392293614566
2017-12-15,126.81320548669616
2017-12-18,127.47110830801725
2017-12-19,126.68407944436898
2017-12-20,126.42847807345903
2017-12-21,126.91405083881507
2017-12-22,127.1178363667508
2017-12-26,127.48375979237386
2017-12-27,128.0906917893616
2017-12-28,128.54491491567782
2017-12-29,128.3376811322605
2018-01-02,129.19871312484256
2018-01-03,130.165693727529
2018-01-04,130.7953578840064
2018-01-05,131.41751129102127
2018-01-08,131.60625638456915
2018-01-09,131.44688904486878
2018-01-10,131.34266407091408
2018-01-11,132.45066626286663
2018-01-12,133.71926433464216
2018-01-16,133.36236168893151
2018-01-17,134.2017268276247
2018-01-18,133.65888383186834
2018-01-19,134.08080785194173
2018-01-22,135.19480500728997
2018-01-23,135.94888238768138
2018-01-24,136.36811181647707
2018-01-25,136.3541724031752
2018-01-26,137.83199569346127
2018-01-29,136.57695835908575
2018-01-30,134.8747461570314
2018-01-31,135.29060041521979
2018-02-01,134.91328175186808
2018-02-02,131.43977363545812
2018-02-05,127.40634232441434
2018-02-06,128.45075695540868
2018-02-07,126.89639869477196
2018-02-08,124.09346971606176
2018-02-09,124.1761688617559
2018-02-12,125.67672876860482
2018-02-13,126.40184095928484
2018-02-14,127.99492478283288
2018-02-15,129.21354093810425
2018-02-16,129.4484083034399
2018-02-20,128.66462083524672
2018-02-21,127.7957681961459
2018-02-22,128.18386498908004
2018-02-23,128.77546126043427
2018-02-26,128.9807910949744
2018-02-27,128.4179398221714
2018-02-28,128.60825988354108
2018-03-01,128.8115924917196
2018-03-02,128.5720316695455
2018-03-05,128.4868919974275
2018-03-06,128.92007631792683
2018-03-07,128.59265861861337
2018-03-08,128.84705055516588
2018-03-09,128.68574569771397
2018-03-12,128.9739475874516
2018-03-13,129.26342326550102
2018-03-14,129.6950091636253
2018-03-15,129.4688277587224
2018-03-16,129.22529080298705
2018-03-19,128.99489137900977
2018-03-20,128.65868619116952
2018-03-21,129.3722291960932
2018-03-22,129.57036786018102
2018-03-23,129.8384858267853
2018-03-26,129.99776042123221
2018-03-27,130.2448002960437
2018-03-28,129.88988606836227
2018-03-29,130.43398208659886
2018-04-02,130.74182920073156
2018-04-03,130.0116875595957
2018-04-04,129.99126283275743
2018-04-05,129.33352435127767
2018-04-06,130.08119685544762
2018-04-09,130.4452752107816
2018-04-10,130.62782543735523
2018-04-11,131.16486911763337
2018-04-12,130.2478817035381
2018-04-13,130.63853187423538
2018-04-16,130.76943198845723
2018-04-17,131.1187128692609
2018-04-18,130.63954021931733
2018-04-19,129.87702378901577
2018-04-20,128.96897963643534
2018-04-23,128.70578453524433
2018-04-24,128.3795904297478
2018-04-25,127.67720156514918
2018-04-26,128.18960217504429
2018-04-27,128.92718909621453
2018-04-30,128.75341868877362
2018-05-01,128.21184255504826
2018-05-02,128.0447510327974
2018-05-03,128.5760660647493
2018-05-04,128.91989421307684
2018-05-07,128.8365740727364
2018-05-08,128.78881547105684
2018-05-09,128.39402618791422
2018-05-10,129.3413790783695
2018-05-11,129.4879415809627
2018-05-14,128.97594027516138
2018-05-15,127.48336591478564
2018-05-16,127.20748788810505
2018-05-17,126.93193238995055
2018-05-18,127.38937462585905
2018-05-21,127.56639538833925
2018-05-22,127.43782837488735
2018-05-23,127.92112270610993
2018-05-24,128.56799895711455
2018-05-25,128.7184348981888
2018-05-29,129.73683688339685
2018-05-30,129.62741263258934
2018-05-31,129.3776138849045
2018-06-01,129.00545106558928
2018-06-04,128.57426741829696
2018-06-05,128.8288698765352
2018-06-06,128.51173165374107
2018-06-07,129.06008763794577
2018-06-08,128.96417487331965
2018-06-11,128.92280640152822
2018-06-12,128.84771411740883
2018-06-13,128.89934280261295
2018-06-14,129.37954082707245
2018-06-15,128.76383631495062
2018-06-18,128.67374686858054
2018-06-19,128.823486093682
2018-06-20,128.20794031433758
2018-06-21,128.3339793867371
2018-06-22,128.53195889015052
2018-06-25,128.32115894646716
2018-06-26,128.3102831985276
2018-06-27,128.43903084357726
2018-06-28,128.40600804257727
2018-06-29,128.45053583402947
2018-07-02,127.87860118948628
2018-07-03,128.5970419970762
2018-07-05,129.10558035620593
2018-07-06,129.38101843323432
2018-07-09,129.31158480633985
2018-07-10,129.2778353596356
2018-07-11,128.70586398404646
2018-07-12,129.07897453752835
2018-07-13,129.0332202347826
2018-07-16,128.6663451842927
2018-07-17,128.1065420149511
2018-07-18,127.94848120051432
2018-07-19,128.03666219134792
2018-07-20,127.65171686287202
2018-07-23,126.75550243044839
2018-07-24,127.07617721939198
2018-07-25,127.45071246572944
2018-07-26,126.9204219947238
2018-07-27,126.91030873217015
2018-07-30,126.56887015917317
2018-07-31,127.08272337953413
2018-08-01,126.17911651169776
2018-08-02,126.11537227634031
2018-08-03,126.86619213054917
2018-08-06,127.13033771615477
2018-08-07,127.4688041944391
2018-08-08,127.32966434004494
2018-08-09,127.44402400860922
2018-08-10,127.01574865883394
2018-08-13,125.98242658452898
2018-08-14,126.62473179533738
2018-08-15,125.20711790122209
2018-08-16,126.15290022299556
2018-08-17,126.91138212820802
2018-08-20,127.59078361650901
2018-08-21,127.81753882548463
2018-08-22,128.2117881493529
2018-08-23,127.81599552786234
2018-08-24,129.18057379936465
2018-08-27,129.95267606881742
2018-08-28,129.44507007327698
2018-08-29,130.3838631054595
2018-08-30,129.85922252707536
2018-08-31,129.7686076690687
2018-09-04,129.09017763792875
2018-09-05,128.75140496402878
2018-09-06,128.53610796043148
2018-09-07,127.94850622771723
2018-09-10,128.2934105521653
2018-09-11,128.51242004113934
2018-09-12,129.01895858668118
2018-09-13,129.42307634174995
2018-09-14,128.95241895116718
2018-09-17,128.5301323159176
2018-09-18,128.76485636387696
2018-09-19,128.86292238228384
2018-09-20,130.0109695235423
2018-09-21,129.77415521655067
2018-09-24,129.5413541215374
2018-09-25,129.51435043071368
2018-09-26,129.20624174878895
2018-09-27,129.41599856758685
2018-09-28,129.68927468094918
2018-10-01,130.13792912911126
2018-10-02,130.63975595839796
2018-10-03,130.15640099131755
2018-10-04,128.78059254207432
2018-10-05,127.84495159265518
2018-10-08,127.42609716385067
2018-10-09,127.73829972476611
2018-10-10,123.75964135048937
2018-10-11,122.02000400143868
2018-10-12,123.0033364695863
2018-10-15,122.81064838441412
2018-10-16,124.76097447735114
2018-10-17,124.30113170739656
2018-10-18,122.86690094760762
2018-10-19,122.88395446308432
2018-10-22,122.39037588309596
2018-10-23,121.79920711893982
2018-10-24,119.58172044880357
2018-10-25,120.83435435489343
2018-10-26,119.97651454966685
2018-10-29,119.04747880706293
2018-10-30,119.76141572019519
2018-10-31,119.90771516943497
2018-11-01,121.08339002010499
2018-11-02,120.0473538825214
2018-11-05,120.54517805304903
2018-11-06,120.40242438335211
2018-11-07,120.64376659352853
2018-11-08,120.52793697860133
2018-11-09,120.49961881062507
2018-11-12,120.50928194870555
2018-11-13,120.35032957063537
2018-11-14,120.6257570595097
2018-11-15,120.8521668260959
2018-11-16,121.53985872903361
2018-11-19,121.29902356383954
2018-11-20,120.59064697214527
2018-11-21,120.77988574656615
2018-11-23,120.40484888910565
2018-11-26,120.65198351543552
2018-11-27,120.57174932385578
2018-11-28,120.89986221827641
2018-11-29,121.22238853967545
2018-11-30,121.49231937992765
2018-12-03,122.64923308293358
2018-12-04,123.05834653938219
2018-12-06,123.13724611505306
2018-12-07,123.06234686272963
2018-12-10,123.09028318659084
2018-12-11,123.11324790962571
2018-12-12,123.00569296970139
2018-12-13,122.89687314624484
2018-12-14,122.40795425890892
2018-12-17,122.4076658590675
2018-12-18,122.6267901626374
2018-12-19,122.89855002085893
2018-12-20,123.1862952509874
2018-12-21,122.79532081275661
2018-12-24,123.41669863162028
2018-12-26,122.97285765465364
2018-12-27,123.36181245818447
2018-12-28,124.08531303127721
2018-12-31,124.49717764850784
2019-01-02,124.90502335967615
2019-01-03,125.94520245609975
2019-01-04,125.05524033679278
2019-01-07,125.08982971167886
2019-01-08,124.90522741714042
2019-01-09,125.17197544850606
2019-01-10,124.57033202572651
2019-01-11,124.86033460689661
2019-01-14,124.65741940580703
2019-01-15,124.47571436864654
2019-01-16,124.69981032380096
2019-01-17,124.71078380676316
2019-01-18,124.16057542741669
2019-01-22,124.59566937154645
2019-01-23,124.52418231139421
2019-01-24,124.86176716692789
2019-01-25,125.23151016051466
2019-01-28,125.2200140408054
2019-01-29,125.76690593072745
2019-01-30,126.08283004887316
2019-01-31,126.77817862348203
2019-02-01,126.46897073696532
2019-02-04,126.25793197595839
2019-02-05,126.66030566878351
2019-02-06,126.4568945793861
2019-02-07,126.5727619571361
2019-02-08,126.98055402309001
2019-02-11,126.55311162811736
2019-02-12,126.86984188459036
2019-02-13,126.67808022528382
2019-02-14,127.16008806177697
2019-02-15,127.91886740153755
2019-02-19,128.63613649961914
2019-02-20,128.50203795751128
2019-02-21,127.53730680049074
2019-02-22,128.19766687134495
2019-02-25,127.86999565462148
2019-02-26,128.21879089992615
2019-02-27,127.4341075683025
2019-02-28,127.01717702274254
2019-03-01,126.18104929048367
2019-03-04,126.45310293490209
2019-03-05,126.59981730256358
2019-03-06,126.51924702732866
2019-03-07,126.54279158005704
2019-03-08,126.95284515561134
2019-03-11,127.20321482249196
2019-03-12,127.95980116448338
2019-03-13,128.3467741108759
2019-03-14,127.55983717367516
2019-03-15,128.22285180741733
2019-03-18,128.37891862480117
2019-03-19,128.35632764745733
2019-03-20,129.10930134410611
2019-03-21,129.47548577288438
2019-03-22,129.6495190054915
2019-03-25,129.93412771165896
2019-03-26,130.07550274652323
2019-03-27,130.22609539122806
2019-03-28,130.16650714141457
2019-03-29,130.37603755903473
2019-04-01,129.9834718766821
2019-04-02,130.22747497068815
2019-04-03,129.7529992695094
2019-04-04,130.08904466644657
2019-04-05,130.36343304101135
2019-04-08,130.335035361211
2019-04-09,130.44502267330355
2019-04-10,130.8838028679466
2019-04-11,130.14662925707887
2019-04-12,130.49642427252584
2019-04-15,130.3956012732553
2019-04-16,129.82819775399886
2019-04-17,129.52171934691742
2019-04-18,129.94559987948338
2019-04-22,130.07649778957497
2019-04-23,130.89180045526157
2019-04-24,131.03992616548013
2019-04-25,130.87330558425114
2019-04-26,131.24467698196057
2019-04-29,130.9767438152021
2019-04-30,131.42211948494256
2019-05-01,130.64076636866906
2019-05-02,129.6934483066586
2019-05-03,130.8985600741756
2019-05-06,130.77330149305934
2019-05-07,129.18098650270537
2019-05-08,128.95395897309822
2019-05-09,128.71105104578155
2019-05-10,129.25216026081594
2019-05-13,127.41979253696232
2019-05-14,128.54625662922555
2019-05-15,129.53160973397098
2019-05-16,129.96596223539288
2019-05-17,129.6250021920943
2019-05-20,129.4177275581715
2019-05-21,129.31379758062127
2019-05-22,129.56078702274863
2019-05-23,130.4120111621033
2019-05-24,130.60583854338782
2019-05-28,130.85494151146358
2019-05-29,130.9868557134785
2019-05-30,131.86128686884223
2019-05-31,133.0314089488395
2019-06-03,134.09937675664247
2019-06-04,133.6214755085288
2019-06-05,133.36812410098594
2019-06-06,133.81987195412182
2019-06-07,134.71084713740768
2019-06-10,133.96563055781564
2019-06-11,134.0043500037961
2019-06-12,134.0244116193157
2019-06-13,134.6836511501659
2019-06-14,134.80245892546998
2019-06-17,134.8609826162551
2019-06-18,135.80016860154396
2019-06-19,136.13276313342536
2019-06-20,137.6544077786282
2019-06-21,137.2202852286725
2019-06-24,138.0416738416508
2019-06-25,137.29189362578097
2019-06-26,136.7211748843929
2019-06-27,137.4100945789209
2019-06-28,137.72269103807471
2019-07-01,137.9485940016708
2019-07-02,138.9533165003697
2019-07-03,140.39733481851667
2019-07-05,139.27117382092973
2019-07-08,138.5141111866922
2019-07-09,138.8387052409258
2019-07-10,139.99209302705853
2019-07-11,139.27497553305042
2019-07-12,140.07606409042899
2019-07-15,140.12089381105844
2019-07-16,139.14845731577364
2019-07-17,139.33365245011143
2019-07-18,140.00393656508174
2019-07-19,138.9698288714763
2019-07-22,139.2780066343448
2019-07-23,139.64795947456702
2019-07-24,140.429092854423
2019-07-25,139.41001979128538
2019-07-26,140.30603560730907
2019-07-29,140.42851736474506
2019-07-30,140.52772171742845
2019-07-31,139.27634626412103
2019-08-01,138.85679399675516
2019-08-02,138.2999748773872
2019-08-05,135.44079258923597
2019-08-06,137.45690735109986
2019-08-07,137.57508636344284
2019-08-08,140.04299262262265
2019-08-09,139.73893622143876
2019-08-12,140.83026731286168
2019-08-13,140.81757227648686
2019-08-14,141.67924901285204
2019-08-15,142.4162298542061
2019-08-16,142.05268905470083
2019-08-19,141.21656225606785
2019-08-20,141.82795711811343
2019-08-21,141.5329288952007
2019-08-22,141.10844252827064
2019-08-23,142.03366076979128
2019-08-26,141.97019184041986
2019-08-27,142.96756026476953
2019-08-28,143.109298235028
2019-08-29,142.92105401130954
2019-08-30,142.80936837805757
2019-09-03,143.08983880925663
2019-09-04,143.563485119081
2019-09-05,142.22299633564552
2019-09-06,142.40831762089127
2019-09-09,141.44275196535654
2019-09-10,140.35007122248618
2019-09-11,140.45803992586536
2019-09-12,140.28650164444159
2019-09-13,139.3112145624975
2019-09-16,140.11399274685968
2019-09-17,140.3004139751871
2019-09-18,140.28453888614874
2019-09-19,140.51765409362704
2019-09-20,141.22216458684957
2019-09-23,141.36730999581127
2019-09-24,141.79558097981493
2019-09-25,140.85177969460725
2019-09-26,141.05012423747633
2019-09-27,140.94346673023966
2019-09-30,140.6477407975504
2019-10-01,139.2792264853061
2019-10-02,137.27975300420349
2019-10-03,138.7264235144524
2019-10-04,140.80282986340524
2019-10-07,139.73209116082617
2019-10-08,139.77615422259348
2019-10-09,139.727449032961
2019-10-10,139.01040668461172
2019-10-11,138.55584700429586
2019-10-14,138.91651339566454
2019-10-15,138.378743838297
2019-10-16,138.56333679916804
2019-10-17,138.56358922522
2019-10-18,138.4703782122064
2019-10-21,138.13746682431935
2019-10-22,138.40230327585763
2019-10-23,138.58883317768763
2019-10-24,138.74504449232842
2019-10-25,138.69017942095695
2019-10-28,138.16217590483754
2019-10-29,138.06183183421328
2019-10-30,138.95889518134626
2019-10-31,139.71235564630408
2019-11-01,140.27674096554142
2019-11-04,139.81852529238458
2019-11-05,138.76454098866301
2019-11-06,139.03982841671274
2019-11-07,137.82737814852857
2019-11-08,137.58114939440435
2019-11-11,137.32737332631328
2019-11-12,137.8079464847518
2019-11-13,138.188029407036
2019-11-14,138.67511982448286
2019-11-15,139.60806580126638
2019-11-18,139.66549962700975
2019-11-19,139.97356622942036
2019-11-20,140.39851812254642
2019-11-21,139.97051907988708
2019-11-22,140.01741117124772
2019-11-25,140.17909911921993
2019-11-26,140.6628449873437
2019-11-27,140.46602898639603
2019-11-29,140.37307508352094
2019-12-02,139.57492208945834
2019-12-03,140.58618981694235
2019-12-04,140.34681030797364
2019-12-05,140.22251212476266
2019-12-06,139.94223717450217
2019-12-09,139.93949801345846
2019-12-10,140.02645654061033
2019-12-11,140.61502873258598
2019-12-12,140.0655216846556
2019-12-13,140.73283705150013
2019-12-16,140.56698704959112
2019-12-17,140.54105206334867
2019-12-18,140.203784673244
2019-12-19,140.46556047735842
2019-12-20,140.65406871521728
2019-12-23,140.73054632762404
2019-12-24,141.17876026358184
2019-12-26,141.84614477148733
2019-12-27,141.893170251435
2019-12-30,141.6810054652427
2019-12-31,141.33555771359534
2020-01-02,142.51137746469036
2020-01-03,143.79628356984463
2020-01-06,144.1672326389502
2020-01-07,144.04924053791706
2020-01-08,143.38701094653933
2020-01-09,143.62876937917486
2020-01-10,143.9563313787006
2020-01-13,143.94214389337074
2020-01-14,144.064280516603
2020-01-15,144.544206743396
2020-01-16,144.85856114037503
2020-01-17,144.85072108642225
2020-01-21,145.05709327375814
2020-01-22,144.9514227173355
2020-01-23,145.2293624208495
2020-01-24,144.90793206276823
2020-01-27,144.38591955870615
2020-01-28,144.46506524143652
2020-01-29,144.94238777502449
2020-01-30,145.05024952016376
2020-01-31,144.3871561366815
2020-02-03,144.40173646655694
2020-02-04,144.36442034861403
2020-02-05,144.8114290126748
2020-02-06,145.4248889782401
2020-02-07,145.65035585275
2020-02-10,146.1915630808296
2020-02-11,145.99286802636544
2020-02-12,146.34832974980768
2020-02-13,146.66522393979494
2020-02-14,147.06280355551823
2020-02-18,147.65953092596496
2020-02-19,148.25621478610995
2020-02-20,148.42766524529802
2020-02-21,148.5995843119896
2020-02-24,147.2710888814241
2020-02-25,144.83372738946466
2020-02-26,144.40017178195217
2020-02-27,143.1735171412586
2020-02-28,142.87417766991376
2020-03-02,144.50967277919
2020-03-03,145.48126627017527
2020-03-04,146.50370950610983
2020-03-05,147.4493989714995
2020-03-06,150.00829162022058
2020-03-09,147.96819803786795
2020-03-10,146.8865958501348
2020-03-11,143.11315474015643
2020-03-12,138.7748702824094
2020-03-13,139.09681619065833
2020-03-16,139.72979906048923
2020-03-17,138.76257144365613
2020-03-18,137.1356924763837
2020-03-19,137.4186978853262
2020-03-20,138.51559542967988
2020-03-23,139.6776121656112
2020-03-24,140.43140060095823
2020-03-25,140.30312819677667
2020-03-26,140.65686493208926
2020-03-27,140.85095090896127
2020-03-30,140.87941389702976
2020-03-31,140.2410965947651
2020-04-01,140.40629074252723
2020-04-02,140.83363721178551
2020-04-03,140.95579177164845
2020-04-06,141.51253483243315
2020-04-07,141.29749957340428
2020-04-08,141.14810660881946
2020-04-09,141.6140755684478
2020-04-13,141.7529421606743
2020-04-14,141.9421799916434
2020-04-15,142.13414868453862
2020-04-16,142.28040742710672
2020-04-17,141.87938004990926
2020-04-20,142.03366610554323
2020-04-21,141.958373931397
2020-04-22,142.19439719708043
2020-04-23,142.43322077636293
2020-04-24,142.44954063872547
2020-04-27,141.97662362840913
2020-04-28,142.15302998109533
2020-04-29,142.21102714666696
2020-04-30,141.71893675822704
2020-05-01,141.8847847715174
2020-05-04,141.8440970202763
2020-05-05,141.83559871271245
2020-05-06,141.2614087194202
2020-05-07,142.02129752187327
2020-05-08,141.69449672392403
2020-05-11,141.3515000064252
2020-05-12,141.57128112353595
2020-05-13,141.82789497797455
2020-05-14,142.34446904370944
2020-05-15,142.42226670831514
2020-05-18,141.90807505753273
2020-05-19,142.1195517133947
2020-05-20,142.35668150548173
2020-05-21,142.1264571726931
2020-05-22,142.38802615933335
2020-05-26,141.85935889332214
2020-05-27,141.87804586561222
2020-05-28,141.83365849593682
2020-05-29,142.21462850543017
2020-06-01,142.1387756289089
2020-06-02,141.99349342029768
2020-06-03,141.1903245872842
2020-06-04,140.97556576686904
2020-06-05,140.47930989622836
2020-06-08,140.9281607440803
2020-06-09,141.4951849942926
2020-06-10,142.30587042606737
2020-06-11,142.2903520656473
2020-06-12,142.09726096906934
2020-06-15,142.15600563906506
2020-06-16,141.78882207698973
2020-06-17,141.93562830969205
2020-06-18,142.25411274500567
2020-06-19,142.52781462101203
2020-06-22,142.7527805502487
2020-06-23,142.7462346686609
2020-06-24,142.77824873425885
2020-06-25,142.95329548113673
2020-06-26,143.3170907605592
2020-06-29,143.37470548814775
2020-06-30,143.4072469786313
2020-07-01,143.2719567028222
2020-07-02,143.43542746467685
2020-07-06,143.55938098305512
2020-07-07,144.27868491392334
2020-07-08,144.3863310301372
2020-07-09,144.9296130099052
2020-07-10,144.73320221034544
2020-07-13,144.8135423021799
2020-07-14,145.12164854371136
2020-07-15,145.04993738423437
2020-07-16,144.79832517935174
2020-07-17,145.08512202040276
2020-07-20,145.49386987076943
2020-07-21,146.1303841402324
2020-07-22,147.0303655897275
2020-07-23,147.8919891778548
2020-07-24,148.22599618491515
2020-07-27,149.030593888448
2020-07-28,149.6840189174906
2020-07-29,150.076017633532
2020-07-30,149.99409270602587
2020-07-31,150.4694641381132
2020-08-03,150.36650806410688
2020-08-04,151.89137050305848
2020-08-05,151.9528368177511
2020-08-06,152.95305707845063
2020-08-07,151.813415343388
2020-08-10,151.4715073097807
2020-08-11,149.16004698672452
2020-08-12,148.70122197967936
2020-08-13,148.42907138488633
2020-08-14,148.15566326204967
2020-08-17,148.69197643529523
2020-08-18,149.24075145614668
2020-08-19,148.4030782921
2020-08-20,149.03344008247205
2020-08-21,149.25814015883478
2020-08-24,149.2458723569111
2020-08-25,148.92167378955554
2020-08-26,149.0037065181155
2020-08-27,147.92837714645523
2020-08-28,148.2381829714706
2020-08-31,148.582724753876
2020-09-01,149.36613340683104
2020-09-02,149.85754570505497
2020-09-03,149.4051227030741
2020-09-04,148.2514837470589
2020-09-08,148.09952718564944
2020-09-09,148.3789911432255
2020-09-10,148.3419991056355
2020-09-11,148.49203365306525
2020-09-14,148.78177630677592
2020-09-15,148.70239973614488
2020-09-16,148.62770662116517
2020-09-17,148.5110251116936
2020-09-18,147.95456519927143
2020-09-21,146.93454210709737
2020-09-22,147.122362876999
2020-09-23,145.5777079518742
2020-09-24,146.09612418435285
2020-09-25,146.63762314354418
2020-09-28,147.5092028381818
2020-09-29,147.35549063268542
2020-09-30,147.06304109311387
2020-10-01,147.44753136012912
2020-10-02,146.57817763836786
2020-10-05,146.54175552809738
2020-10-06,146.07398652714375
2020-10-07,146.32305361820443
2020-10-08,147.26608465721932
2020-10-09,148.13852479857553
2020-10-12,148.74377207246235
2020-10-13,148.58925846276085
2020-10-14,148.67879838050052
2020-10-15,148.64528914578847
2020-10-16,148.28270768458086
2020-10-19,147.44701567489705
2020-10-20,147.14953208497414
2020-10-21,147.00005692620343
2020-10-22,146.18400894642593
2020-10-23,146.6086768117977
2020-10-26,146.46627657881206
2020-10-27,146.95953423007424
2020-10-28,145.06348399060246
2020-10-29,144.49378347515733
2020-10-30,143.5652685852785
2020-11-02,144.9231399780902
2020-11-03,145.36493636554297
2020-11-04,147.7865780709676
2020-11-05,149.32244096032085
2020-11-06,148.59026003401533
2020-11-09,146.41891300518927
2020-11-10,146.3912304371192
2020-11-11,146.71924035151434
2020-11-12,147.3651906451698
2020-11-13,147.5328559989735
2020-11-16,147.57708992703795
2020-11-17,147.63013068547477
2020-11-18,147.1944663758949
2020-11-19,147.60330915231447
2020-11-20,147.96395445469594
2020-11-23,147.5311918994482
2020-11-24,147.61253195369102
2020-11-25,147.47957419933158
2020-11-27,147.85627432518774
2020-11-30,147.34995074077023
2020-12-01,147.48320172092286
2020-12-02,147.65857877769585
2020-12-03,148.32059262255143
2020-12-04,148.55053078035235
2020-12-07,149.16288819080617
2020-12-08,149.82708350045667
2020-12-09,148.2736535705974
2020-12-10,149.21030250158157
2020-12-11,149.23518270071034
2020-12-14,148.60863207907138
2020-12-15,150.5518933596141
2020-12-16,150.97417999550134
2020-12-17,152.1464620509989
2020-12-18,151.72929915905198
2020-12-21,150.96901298820742
2020-12-22,150.438155426357
