date,regime_hmm,regime_composite,w_SPY,w_TLT,w_GLD,w_PDBC,gross_exposure,target_vol,realized_port_vol,nav,daily_return,rebalanced,turnover,cost,p_risk_on,p_neutral,p_risk_off
2017-10-31,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06413885737578266,121.36613245580308,0.0011322680966562738,True,0.2146169621109251,0.00010730848105546255,7.079201960434912e-09,0.9999999929204932,7.760608938261424e-146
2017-11-01,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.062201317126716844,121.74088097305491,0.0030877519920008267,False,0.0,0.0,0.9999999766414478,2.3358599573310097e-08,1.7888718421541507e-117
2017-11-02,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.060466193928925,122.04360655906459,0.002486638700081824,False,0.0,0.0,1.4828624190866764e-08,0.9999999851715985,1.7274155424795994e-133
2017-11-03,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.059837497593674474,122.4988994936862,0.003730575877412101,False,0.0,0.0,0.9999999773781385,2.2621968073013077e-08,2.3387365283926593e-131
2017-11-06,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05881144857733938,123.27676787694583,0.006350003032473904,False,0.0,0.0,2.2600807949745476e-08,0.9999999773990569,5.004836690543166e-141
2017-11-07,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05882671011554769,123.2091107674208,-0.0005488228697929255,False,0.0,0.0,0.9999999904093784,9.590690719871918e-09,7.898288541529536e-147
2017-11-08,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.062101716089673305,123.38711632066963,0.0014447434296060318,False,0.0,0.0,1.9640439392474827e-08,0.9999999803594621,3.392567432153698e-159
2017-11-09,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06024823518279039,122.99207379762233,-0.003201651313583209,False,0.0,0.0,0.9999999839828889,1.6016725240823513e-08,9.717256146581982e-143
2017-11-10,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05868121180052238,122.30370803480923,-0.0055968302798582534,False,0.0,0.0,2.7847703614267533e-08,0.9999999721521821,2.3644654547198136e-135
2017-11-13,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05824706742878287,122.41357604081041,0.0008983211365097734,False,0.0,0.0,0.9999978738051006,2.1261948664072503e-06,7.544574429109318e-14
2017-11-14,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06057089646957793,122.18922350235226,-0.0018327422963556133,False,0.0,0.0,2.1074984886150088e-06,0.9999978925015437,2.041715352390879e-20
2017-11-15,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05882870160932775,121.91919227746692,-0.0022099430469016633,False,0.0,0.0,0.99999780452722,2.1954729763213556e-06,2.8593061333054587e-14
2017-11-16,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05748987786452762,122.55201073147347,0.005190474462514099,False,0.0,0.0,2.0143107660336033e-06,0.9999979856890883,4.189817385988004e-20
2017-11-17,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05641323759525512,122.95106712291569,0.0032562206777382355,False,0.0,0.0,0.9999841947568108,1.5805178314139803e-05,6.486544107098062e-11
2017-11-20,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05824039503953975,122.73432039158607,-0.00176286986686296,False,0.0,0.0,6.701114742119823e-06,0.9999932988850441,2.3513130127478256e-15
2017-11-21,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05783599172598903,123.71945370826653,0.00802655128196735,False,0.0,0.0,0.9999834480282671,1.655168836073144e-05,2.8328773229209145e-10
2017-11-22,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.056500778301307154,124.0003739717315,0.0022706232128004754,False,0.0,0.0,7.877049557854828e-06,0.9999921229506175,2.264367122658218e-15
2017-11-24,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06300106005642281,124.19272669213122,0.001551226937779681,False,0.0,0.0,0.9999907257036159,9.274048777296904e-06,2.4781424204421084e-10
2017-11-27,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06171072230974781,124.14794908191276,-0.0003605493768524715,False,0.0,0.0,6.456180587763733e-06,0.9999935438194508,1.184341848484482e-15
2017-11-28,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06013207968164506,125.30619462161908,0.009329558387969167,False,0.0,0.0,0.9999932189091666,6.781010439803073e-06,8.058825737761221e-11
2017-11-29,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.05831726491947904,124.66483592577313,-0.005118331921120276,False,0.0,0.0,5.943095257131237e-06,0.9999940569045226,2.6575018347932175e-16
2017-11-30,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06707604106646409,125.3352453941301,0.0053776950282606924,False,0.0,0.0,0.9999938414679045,6.15819972367151e-06,3.3243573138798776e-10
2017-12-01,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06803198204312597,125.78433750784093,0.003583127094845728,False,0.0,0.0,5.567680801057538e-06,0.9999944323190375,1.784465599446218e-15
2017-12-04,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06914386802154858,125.37244975414805,-0.003274555177962473,False,0.0,0.0,0.999993795412287,6.203408844141999e-06,1.1786453121674083e-09
2017-12-05,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06844386362514804,124.91936441514375,-0.0036139146989055066,False,0.0,0.0,5.113715361939037e-06,0.9999948862845269,6.6268380961534895e-15
2017-12-06,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06757834754746231,124.74081352080512,-0.0014293291930725172,False,0.0,0.0,0.9999916020845119,8.392497071484212e-06,5.418202466796461e-09
2017-12-07,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06702110435176727,124.57120574633633,-0.0013596814842040928,False,0.0,0.0,4.4870952819243915e-06,0.9999955129047238,1.0423368401029183e-13
2017-12-08,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06522297559105977,125.32014096932438,0.006012105434004593,False,0.0,0.0,0.9999922614369302,7.705672394896914e-06,3.289074452482869e-08
2017-12-11,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06346563448072631,125.60587235129891,0.002280011654666544,False,0.0,0.0,6.389317463945755e-06,0.9999936106823434,2.345608780296734e-13
2017-12-12,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06580022915159826,125.67169553708794,0.0005240454491246182,False,0.0,0.0,0.9999938784290875,6.0683526051591085e-06,5.321812527007398e-08
2017-12-13,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06440464056773301,125.99789754189246,0.002595668049280367,False,0.0,0.0,8.078627660649773e-06,0.9999919213709105,1.4364988920712848e-12
2017-12-14,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06247497355454604,125.68392293614566,-0.002491903530710931,False,0.0,0.0,0.9999934523203313,6.375667483257631e-06,1.7201226537254224e-07
2017-12-15,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06139704614383175,126.81320548669616,0.008985099479463491,False,0.0,0.0,7.202238128700821e-06,0.9999927977592208,2.7379311837014894e-12
2017-12-18,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06031740113955877,127.47110830801725,0.005187967757743618,False,0.0,0.0,0.9999909867225706,8.262083421554258e-06,7.511942137079286e-07
2017-12-19,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06805312085090415,126.68407944436898,-0.006174174478396525,False,0.0,0.0,1.3560803834431596e-05,0.9999864391785184,1.757788248944071e-11
2017-12-20,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06895640425754346,126.42847807345903,-0.0020176281978840677,False,0.0,0.0,0.9999890038429607,1.0977743600728627e-05,1.8413283682566143e-08
2017-12-21,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.07107599301647408,126.91405083881507,0.0038406913755135155,False,0.0,0.0,1.2664752179806085e-05,0.9999873352473326,2.920920197828697e-13
2017-12-22,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06936462094787821,127.1178363667508,0.0016056971358870734,False,0.0,0.0,0.9999887276420448,1.1262294136840174e-05,1.0063801442111912e-08
2017-12-26,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06888415586106181,127.48375979237386,0.002878615905381991,False,0.0,0.0,1.1536281555784397e-05,0.9999884637183325,6.446072335266812e-14
2017-12-27,RISK_ON,RISK_ON,0.933327655175929,0.26017299640881636,0.16906388968329158,0.13743545873196317,1.5,0.15,0.06707546929432412,128.0906917893616,0.004760857367057976,False,0.0,0.0,0.9999885847797829,1.1410279855535573e-05,4.9404868279403376e-09
